queue_id,created_at,title,classification,proposed_pixel_prompt,raw_content_pixel_art_prompt
9adcb1cf-e6d8-4f0a-9900-98f65568f891,2026-06-28T15:46:23.545686+00:00,"Minibus kills woman, 75, at Yishun Ring Road car park exit; driver jailed 5 months",dagger,"16-bit JRPG pixel art style, Yishun HDB car park exit at dawn, a white minibus stopped mid-turn at a painted exit line, yellow police tape cordoning off the road, pixel art ambulance in background with flashing red lights, grey HDB blocks looming overhead, somber cool-toned lighting, empty road with faint crosswalk markings nearby, no human figures depicted","16-bit JRPG pixel art style, Yishun HDB car park exit at dawn, a white minibus stopped mid-turn at a painted exit line, yellow police tape cordoning off the road, pixel art ambulance in background with flashing red lights, grey HDB blocks looming overhead, somber cool-toned lighting, empty road with faint crosswalk markings nearby, no human figures depicted"
fb267568-4958-4778-b9d5-c95e3ab01006,2026-06-28T15:49:53.474323+00:00,"Recycling bin ablaze at Yishun Block 505C, child among bucket brigade",clown,"16-bit JRPG pixel art style, Yishun HDB void deck at night, blue recycling bin with orange pixel flames and white smoke billowing upward, small child sprite carrying a blue bucket, two adult sprites mid-stride with buckets, warm amber HDB corridor lighting overhead, dark navy sky background, dramatic but slightly comedic tone","16-bit JRPG pixel art style, Yishun HDB void deck at night, blue recycling bin with orange pixel flames and white smoke billowing upward, small child sprite carrying a blue bucket, two adult sprites mid-stride with buckets, warm amber HDB corridor lighting overhead, dark navy sky background, dramatic but slightly comedic tone"
b2db6e40-ccf4-4494-9ace-33f2cedf67eb,2026-06-28T15:53:21.741822+00:00,Chain collision on Yishun Ave 2 sends 4 to hospital; driver was disqualified,dagger,"16-bit JRPG pixel art style, Yishun HDB road environment at dusk, multi-vehicle chain collision scene on a wide avenue, pixel art lorry and four cars with crumpled bumpers, red and white and black pixel art vehicles at odd angles, flashing blue and red emergency vehicle lights, pixel art police officers and SCDF personnel on scene, yellow police tape, dramatic low-light atmospheric rendering, Singapore road signage visible in background","16-bit JRPG pixel art style, Yishun HDB road environment at dusk, multi-vehicle chain collision scene on a wide avenue, pixel art lorry and four cars with crumpled bumpers, red and white and black pixel art vehicles at odd angles, flashing blue and red emergency vehicle lights, pixel art police officers and SCDF personnel on scene, yellow police tape, dramatic low-light atmospheric rendering, Singapore road signage visible in background"
052b8a2e-b177-4e0c-a8b7-40173bf15bb8,2026-06-28T15:56:46.920707+00:00,"Jaywalker launched by car on Yishun Ave 2, walks it off anyway",clown,"16-bit JRPG pixel art style, Yishun HDB road crossing at daytime, grey-shirted pixel character mid-air above a dark-coloured car, road divider visible, scattered belongings on asphalt, motion blur effect on car, bright midday lighting, comedic impact stars around the airborne figure","16-bit JRPG pixel art style, Yishun HDB road crossing at daytime, grey-shirted pixel character mid-air above a dark-coloured car, road divider visible, scattered belongings on asphalt, motion blur effect on car, bright midday lighting, comedic impact stars around the airborne figure"
98649c57-05dd-4d39-ae08-cd3cb24061b3,2026-06-28T16:00:17.949574+00:00,"Pregnant Yishun driver flipped by red-light runner, 6 months along: 'I'm thankful to be alive'",dagger,"16-bit JRPG pixel art style, Yishun HDB intersection at morning daylight, overturned silver pixel art sedan in the middle of a road, shattered windscreen glass sprites scattered on asphalt, pixel art ambulance in background with flashing red lights, concerned bystander pixel character crouching near vehicle, yellow road markings visible, dramatic low-angle lighting, tense atmosphere","16-bit JRPG pixel art style, Yishun HDB intersection at morning daylight, overturned silver pixel art sedan in the middle of a road, shattered windscreen glass sprites scattered on asphalt, pixel art ambulance in background with flashing red lights, concerned bystander pixel character crouching near vehicle, yellow road markings visible, dramatic low-angle lighting, tense atmosphere"
bccb4562-b660-47f8-8a7c-f4444b50a6d9,2026-06-28T16:03:50.242004+00:00,"Unattended oil pot sparks kitchen fire at Yishun Block 263, neighbour saves the day with dampened bedsheet",clown,"16-bit JRPG pixel art style, Yishun HDB kitchen interior on sixth floor, small cooking pot on stove engulfed in orange pixel flames and thick grey smoke clouds, blackened wooden cupboards, a pixel art neighbour character holding a dripping blue bedsheet mid-swing toward the fire, warm amber and grey colour palette, dramatic side-scrolling perspective, no human faces visible","16-bit JRPG pixel art style, Yishun HDB kitchen interior on sixth floor, small cooking pot on stove engulfed in orange pixel flames and thick grey smoke clouds, blackened wooden cupboards, a pixel art neighbour character holding a dripping blue bedsheet mid-swing toward the fire, warm amber and grey colour palette, dramatic side-scrolling perspective, no human faces visible"
afec7dad-2eec-45b5-845b-93fcf1ad6dbe,2026-06-28T16:07:10.569866+00:00,"Boys burn chopsticks and hurl eggs at Yishun mookata, apologise next day",clown,"16-bit JRPG pixel art style, Yishun HDB shophouse mookata restaurant interior at night, overturned tray of pixel art eggs and ice pops scattered on tiled floor, small pixel art flames rising from burning chopsticks on a grill, empty plastic chairs knocked askew, warm orange glow from hotpot burners, CCTV camera icon blinking red in corner, comedic chaotic atmosphere, no human figures","16-bit JRPG pixel art style, Yishun HDB shophouse mookata restaurant interior at night, overturned tray of pixel art eggs and ice pops scattered on tiled floor, small pixel art flames rising from burning chopsticks on a grill, empty plastic chairs knocked askew, warm orange glow from hotpot burners, CCTV camera icon blinking red in corner, comedic chaotic atmosphere, no human figures"
e667d6cc-abe0-4f7c-8621-19c74beacedc,2026-06-28T16:21:35.970202+00:00,Steel gate crushes and kills construction worker at Yishun Ring Road site,dagger,"16-bit JRPG pixel art style, Yishun HDB construction site at dusk, a heavy steel gate frame collapsed on the ground, yellow police tape strung across scaffolding, pixel art ambulance with flashing red lights in background, dark orange sky, scattered construction tools on muddy ground, atmospheric and sombre lighting, no human figures visible","16-bit JRPG pixel art style, Yishun HDB construction site at dusk, a heavy steel gate frame collapsed on the ground, yellow police tape strung across scaffolding, pixel art ambulance with flashing red lights in background, dark orange sky, scattered construction tools on muddy ground, atmospheric and sombre lighting, no human figures visible"
d5e8a9c4-760b-4f21-b3d9-59ca6af01696,2026-06-28T16:25:12.82909+00:00,"Police sergeant, 28, dies from gunshot wound at Yishun North NPC",dagger,"16-bit JRPG pixel art style, Yishun HDB neighbourhood police centre interior at night, dimly lit rest area corridor, a single service pistol on the floor, yellow police tape across a doorway, muted blue and grey tones, sombre atmospheric lighting, empty chairs, no characters depicted, pixel art ceiling fluorescent light flickering","16-bit JRPG pixel art style, Yishun HDB neighbourhood police centre interior at night, dimly lit rest area corridor, a single service pistol on the floor, yellow police tape across a doorway, muted blue and grey tones, sombre atmospheric lighting, empty chairs, no characters depicted, pixel art ceiling fluorescent light flickering"
d94b9574-ac67-4c39-822f-f2d279a8a064,2026-06-28T16:34:25.820175+00:00,"147 North View Primary pupils hit by gastroenteritis in Yishun, one hospitalised",clown,"16-bit JRPG pixel art style, Yishun primary school canteen interior, rows of empty plastic chairs and tables, pixel art mop and bucket in corner, green hazard cones, fluorescent ceiling lights flickering, a lone tray of untouched food, slightly queasy colour palette with muted yellows and greens, no people present, atmospheric unease","16-bit JRPG pixel art style, Yishun primary school canteen interior, rows of empty plastic chairs and tables, pixel art mop and bucket in corner, green hazard cones, fluorescent ceiling lights flickering, a lone tray of untouched food, slightly queasy colour palette with muted yellows and greens, no people present, atmospheric unease"
9849f0e2-ce07-48b9-92db-004284bd6eda,2026-06-28T16:41:55.149499+00:00,Yishun canteen that poisoned 69 workers finally gets a C — 14 months later,clown,"16-bit JRPG pixel art style, Yishun industrial park canteen interior, pixel art food trays on counters with green wavy stink lines rising from them, a large letter grade sign on the wall showing 'C' in yellow, fluorescent ceiling lights flickering, empty plastic stools and tables, a calendar on the wall showing a date circled in red, muted institutional colour palette, slightly ominous atmosphere","16-bit JRPG pixel art style, Yishun industrial park canteen interior, pixel art food trays on counters with green wavy stink lines rising from them, a large letter grade sign on the wall showing 'C' in yellow, fluorescent ceiling lights flickering, empty plastic stools and tables, a calendar on the wall showing a date circled in red, muted institutional colour palette, slightly ominous atmosphere"
a1d0f063-3eb1-4f7d-8143-e9e21c3c593b,2026-07-03T05:51:55.012903+00:00,"Cat thrown from Yishun block by intellectually disabled man, 41",dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at dusk, high-rise corridor railing visible, small pixel art cat silhouette mid-air against a pale orange sky, dark atmospheric lighting, muted colours, sense of dread and stillness, no human figures visible","16-bit JRPG pixel art style, Yishun HDB block exterior at dusk, high-rise corridor railing visible, small pixel art cat silhouette mid-air against a pale orange sky, dark atmospheric lighting, muted colours, sense of dread and stillness, no human figures visible"
722f96c3-511b-441c-9cb4-e2429b1dba1d,2026-07-03T05:54:31.183213+00:00,"Woman calls police on neighbour in Yishun, gets arrested herself",clown,"16-bit JRPG pixel art style, Yishun HDB corridor on the 15th floor at night, two apartment doors facing each other, pixel art CCTV camera mounted above one door, small puddle of water on tiled floor, pixel art police officers standing in the hallway, fluorescent corridor lighting casting harsh shadows, chaotic energy with speech bubble icons, retro game UI aesthetic","16-bit JRPG pixel art style, Yishun HDB corridor on the 15th floor at night, two apartment doors facing each other, pixel art CCTV camera mounted above one door, small puddle of water on tiled floor, pixel art police officers standing in the hallway, fluorescent corridor lighting casting harsh shadows, chaotic energy with speech bubble icons, retro game UI aesthetic"
5b55071a-e456-4aea-ab86-5b9f9aa4403f,2026-07-03T05:57:29.34099+00:00,Bus driver jailed after killing 18-year-old cyclist at Yishun Ring Road crossing,dagger,"16-bit JRPG pixel art style, Yishun HDB road junction at midday, large grey tour bus stopped mid-left-turn at a signalised pedestrian crossing, flashing green pixel art walk signal on traffic light, yellow police tape cordoning off the scene, pixel art ambulance with red cross in background, dark somber palette, scattered bicycle parts on road, no human figures visible, atmospheric shadow over the crossing","16-bit JRPG pixel art style, Yishun HDB road junction at midday, large grey tour bus stopped mid-left-turn at a signalised pedestrian crossing, flashing green pixel art walk signal on traffic light, yellow police tape cordoning off the scene, pixel art ambulance with red cross in background, dark somber palette, scattered bicycle parts on road, no human figures visible, atmospheric shadow over the crossing"
3dc8da2e-caa9-4fea-b848-bac5401032c1,2026-07-03T06:00:15.80304+00:00,39 cats seized from filthy cages inside a Yishun flat in cruelty probe,dagger,"16-bit JRPG pixel art style, Yishun HDB interior corridor at dusk, stacked wire cages with pixel art cats visible behind bars, yellow AVA officer sprites in uniform carrying cages, dim fluorescent lighting, grim muted colour palette, worn linoleum floor, HDB flat doorway open in background","16-bit JRPG pixel art style, Yishun HDB interior corridor at dusk, stacked wire cages with pixel art cats visible behind bars, yellow AVA officer sprites in uniform carrying cages, dim fluorescent lighting, grim muted colour palette, worn linoleum floor, HDB flat doorway open in background"
41d568d3-7151-4c0c-a09b-c59e557b7d7c,2026-07-03T06:03:48.908528+00:00,"Son, 19, charged with murdering father at Block 653 Yishun Ave 4",dagger,"16-bit JRPG pixel art style, Yishun HDB stairwell at night, flickering fluorescent light casting harsh shadows on concrete steps, yellow police tape stretched across a landing, a dark crimson pixel art stain on the floor near a closed unit door, ominous atmospheric lighting, desaturated palette with red accent, no human figures visible","16-bit JRPG pixel art style, Yishun HDB stairwell at night, flickering fluorescent light casting harsh shadows on concrete steps, yellow police tape stretched across a landing, a dark crimson pixel art stain on the floor near a closed unit door, ominous atmospheric lighting, desaturated palette with red accent, no human figures visible"
c170dbbc-495e-4124-b8b5-eb99f0b27fd9,2026-07-03T07:19:15.055396+00:00,NSF dies after being pinned down at Block 279 Yishun Street 22 by childhood friend and stepfather,dagger,"16-bit JRPG pixel art style, Yishun HDB environment, dimly lit HDB lift landing at Block 279 Yishun Street 22 night scene, flickering fluorescent tube casting sickly yellow-green light across worn concrete floor tiles, lift doors half-open with a blinking error light, a scattered pile of personal belongings on the ground including a crumpled NSF green army cap and a keychain, dark scuff marks across the corridor floor tiles, heavy shadow pooling in the corner near the stairwell, yellow police investigation tape strung across the lift lobby entrance glowing faintly in the pixel art palette, a small wooden cross pendant lying abandoned near the wall evoking altar boy innocence now shattered, distant HDB block windows lit in cold blue and amber pixel squares against a stormy purple-black sky, rain beginning to fall in diagonal pixel streaks across the void deck below, a lone void deck table overturned in the background, emergency blue-red police light pulse reflecting off wet concrete in the distance, oppressive claustrophobic corridor framing, retro-tabloid moody atmosphere, muted desaturated greens and greys with harsh fluorescent highlight accents, dark satirical Singapore heartland tragedy tone, no people no faces no bodies no blood, environmental storytelling only, high detail 16-bit sprite environment art","16-bit JRPG pixel art style, Yishun HDB environment, dimly lit HDB lift landing at Block 279 Yishun Street 22 night scene, flickering fluorescent tube casting sickly yellow-green light across worn concrete floor tiles, lift doors half-open with a blinking error light, a scattered pile of personal belongings on the ground including a crumpled NSF green army cap and a keychain, dark scuff marks across the corridor floor tiles, heavy shadow pooling in the corner near the stairwell, yellow police investigation tape strung across the lift lobby entrance glowing faintly in the pixel art palette, a small wooden cross pendant lying abandoned near the wall evoking altar boy innocence now shattered, distant HDB block windows lit in cold blue and amber pixel squares against a stormy purple-black sky, rain beginning to fall in diagonal pixel streaks across the void deck below, a lone void deck table overturned in the background, emergency blue-red police light pulse reflecting off wet concrete in the distance, oppressive claustrophobic corridor framing, retro-tabloid moody atmosphere, muted desaturated greens and greys with harsh fluorescent highlight accents, dark satirical Singapore heartland tragedy tone, no people no faces no bodies no blood, environmental storytelling only, high detail 16-bit sprite environment art"
0cc18ccd-bfbf-443c-8abb-565cf03c7442,2026-07-03T07:19:15.477485+00:00,"Boy, 15, dies at SAFRA Yishun rope course after instructor skips harness check",dagger,"16-bit JRPG pixel art style, Yishun HDB environment, exterior night scene of a military-adjacent adventure sports facility rendered in muted olive and grey pixel tones, towering wooden poles rising five storeys into a stormy pixel sky with horizontal steel cables strung between them catching pale moonlight, a single empty harness hanging limp and unclipped from a rusted carabiner swaying gently in the wind, safety checklist clipboard lying face-down on a weathered wooden platform with a pen rolled to the edge, yellow police tape strung between pixel-art chain-link fences flickering in animated gusts, scattered school camp name tags and a crumpled permission slip on the damp ground below, distant void deck lamplights casting amber cones through pixel fog, the rope course platform empty and silent above a dark concrete courtyard, fallen leaves and a single sneaker resting at the base of a utility pole, overhead cables receding into darkness with no figure upon them, oppressive vertical composition emphasising height and absence, retro-tabloid palette of deep indigo sky bruised with storm clouds, flickering pixel stars obscured by overcast, mood of hollow institutional negligence and suspended grief, no people no faces no bodies no blood, environmental storytelling only","16-bit JRPG pixel art style, Yishun HDB environment, exterior night scene of a military-adjacent adventure sports facility rendered in muted olive and grey pixel tones, towering wooden poles rising five storeys into a stormy pixel sky with horizontal steel cables strung between them catching pale moonlight, a single empty harness hanging limp and unclipped from a rusted carabiner swaying gently in the wind, safety checklist clipboard lying face-down on a weathered wooden platform with a pen rolled to the edge, yellow police tape strung between pixel-art chain-link fences flickering in animated gusts, scattered school camp name tags and a crumpled permission slip on the damp ground below, distant void deck lamplights casting amber cones through pixel fog, the rope course platform empty and silent above a dark concrete courtyard, fallen leaves and a single sneaker resting at the base of a utility pole, overhead cables receding into darkness with no figure upon them, oppressive vertical composition emphasising height and absence, retro-tabloid palette of deep indigo sky bruised with storm clouds, flickering pixel stars obscured by overcast, mood of hollow institutional negligence and suspended grief, no people no faces no bodies no blood, environmental storytelling only"
dba647a9-80f7-4389-991d-a65e6cc6b655,2026-07-03T07:19:15.693603+00:00,Man stabs estranged wife 30+ times in Yishun flat while daughter watches,dagger,"16-bit JRPG pixel art style, Yishun HDB environment, night scene interior of a Singapore HDB flat corridor Block 342B Yishun Ring Road, dim flickering fluorescent tube light casting sickly yellow glow across tiled void deck floor, a child's small pink sandals abandoned near a doorway, a kitchen knife lying on cracked linoleum tiles surrounded by scattered playing cards and a crushed paper playground wristband, heavy dark stormclouds pressing low over brutalist HDB block silhouette, windows of surrounding flats glowing amber and blue from television sets behind curtains, one window dark and curtainless, police cordon tape in yellow and black pixel stripes stretching across a flat entrance door, a child's crayon drawing taped to the wall depicting a family at a playground now partially torn, shadows of swaying laundry on bamboo poles outside casting long blade-shaped silhouettes across the corridor floor, distant red and blue police light pulses reflecting off wet concrete void deck pillars, a discarded playground swing chain visible through the corridor window against the bruised purple night sky, oppressive silence conveyed through empty HDB stairwell with a single shoe on the landing, moody retro-tabloid pixel palette of deep purples burgundy sickly green and cold fluorescent white, atmospheric dread, no people no faces no bodies","16-bit JRPG pixel art style, Yishun HDB environment, night scene interior of a Singapore HDB flat corridor Block 342B Yishun Ring Road, dim flickering fluorescent tube light casting sickly yellow glow across tiled void deck floor, a child's small pink sandals abandoned near a doorway, a kitchen knife lying on cracked linoleum tiles surrounded by scattered playing cards and a crushed paper playground wristband, heavy dark stormclouds pressing low over brutalist HDB block silhouette, windows of surrounding flats glowing amber and blue from television sets behind curtains, one window dark and curtainless, police cordon tape in yellow and black pixel stripes stretching across a flat entrance door, a child's crayon drawing taped to the wall depicting a family at a playground now partially torn, shadows of swaying laundry on bamboo poles outside casting long blade-shaped silhouettes across the corridor floor, distant red and blue police light pulses reflecting off wet concrete void deck pillars, a discarded playground swing chain visible through the corridor window against the bruised purple night sky, oppressive silence conveyed through empty HDB stairwell with a single shoe on the landing, moody retro-tabloid pixel palette of deep purples burgundy sickly green and cold fluorescent white, atmospheric dread, no people no faces no bodies"
0659fa06-1294-48d4-b9da-e798b8b0f79d,2026-07-19T13:42:53.071057+00:00,"Fire at Block 844 Yishun Street 81 sends two to hospital, forces 28 to evacuate",clown,"16-bit JRPG pixel art style, Yishun HDB block exterior at midday, fifth floor window glowing orange with pixel art fire and smoke billowing upward, pixel art fire truck parked below with flashing red lights, small crowd of pixel residents gathered at void deck watching, yellow pixel caution tape across entrance, bright sunny sky contrasting with dark smoke column, Yishun HDB environment","16-bit JRPG pixel art style, Yishun HDB block exterior at midday, fifth floor window glowing orange with pixel art fire and smoke billowing upward, pixel art fire truck parked below with flashing red lights, small crowd of pixel residents gathered at void deck watching, yellow pixel caution tape across entrance, bright sunny sky contrasting with dark smoke column, Yishun HDB environment"
c22f4bcd-0d79-47ec-aa20-2201152f08f0,2026-07-19T13:44:32.132426+00:00,"Garbage truck flips at Yishun junction, bends lamp post, sends three workers to hospital",clown,"16-bit JRPG pixel art style, Yishun HDB road junction at midday, overturned garbage truck lying on its side with pixel art debris scattered around, a bent lamp post leaning at an angle beside the truck, three pixel art figures in matching blue tops sitting on a pavement being attended to by paramedics in green uniforms, SCDF ambulance in background, sunny Singapore sky, slightly chaotic but nobody critically hurt energy","16-bit JRPG pixel art style, Yishun HDB road junction at midday, overturned garbage truck lying on its side with pixel art debris scattered around, a bent lamp post leaning at an angle beside the truck, three pixel art figures in matching blue tops sitting on a pavement being attended to by paramedics in green uniforms, SCDF ambulance in background, sunny Singapore sky, slightly chaotic but nobody critically hurt energy"
8c94cd38-988e-47ed-b527-e1261d6c8eda,2026-07-19T13:53:38.1754+00:00,White car mounts divider after two-car collision at Yishun Street 81 junction,clown,"16-bit JRPG pixel art style, Yishun HDB road junction at late afternoon, white pixel art car awkwardly perched on a concrete central road divider, second car nearby, pixel art ambulance and police car with flashing lights, warm golden hour lighting, Singaporean road markings and lamp posts visible, slightly absurd comedic tone","16-bit JRPG pixel art style, Yishun HDB road junction at late afternoon, white pixel art car awkwardly perched on a concrete central road divider, second car nearby, pixel art ambulance and police car with flashing lights, warm golden hour lighting, Singaporean road markings and lamp posts visible, slightly absurd comedic tone"
5b5219e1-d686-44f5-a3a8-654459b44dce,2026-07-19T13:55:37.032423+00:00,"Selling fake Chanel on TikTok lands Yishun woman, 41, in handcuffs",dagger,"16-bit JRPG pixel art style, Yishun HDB corridor raid scene, pixel art police officers in blue uniforms standing outside a flat door, cardboard boxes overflowing with pixel art handbags, watches and sunglasses stacked in the hallway, yellow police tape across the doorway, fluorescent HDB corridor lighting, dark teal night sky visible through corridor window, inventory-screen aesthetic with item icons floating above the boxes","16-bit JRPG pixel art style, Yishun HDB corridor raid scene, pixel art police officers in blue uniforms standing outside a flat door, cardboard boxes overflowing with pixel art handbags, watches and sunglasses stacked in the hallway, yellow police tape across the doorway, fluorescent HDB corridor lighting, dark teal night sky visible through corridor window, inventory-screen aesthetic with item icons floating above the boxes"
52784d46-e2a0-46d9-beb6-1e4e3be1882a,2026-07-19T13:57:30.733621+00:00,Man found dead in Yishun flat for days while neighbours blamed flies on bad housekeeping,dagger,"16-bit JRPG pixel art style, Yishun HDB corridor at midday, Block 285 exterior, pixel art police hearse parked below on road, yellow police tape across a flat door, flies rendered as tiny dark pixel sprites hovering near a closed door, neighbours peering cautiously from adjacent doorways, oppressive flat grey sky, muted palette with harsh fluorescent corridor lighting, atmospheric dread, no real people depicted","16-bit JRPG pixel art style, Yishun HDB corridor at midday, Block 285 exterior, pixel art police hearse parked below on road, yellow police tape across a flat door, flies rendered as tiny dark pixel sprites hovering near a closed door, neighbours peering cautiously from adjacent doorways, oppressive flat grey sky, muted palette with harsh fluorescent corridor lighting, atmospheric dread, no real people depicted"
4bb3eb79-5028-49b1-9d33-5950a9138c05,2026-07-19T13:59:46.136961+00:00,"Man, 67, found dead slumped over void deck table at Yishun Block 128",dagger,"16-bit JRPG pixel art style, Yishun HDB void deck at late afternoon, a lone figure slumped over a concrete table in a blue long-sleeved shirt, yellow police cordon tape strung between pillars, pixel art police officers in dark uniforms standing nearby, harsh fluorescent void deck lighting casting long shadows, sombre and still atmosphere, muted colour palette","16-bit JRPG pixel art style, Yishun HDB void deck at late afternoon, a lone figure slumped over a concrete table in a blue long-sleeved shirt, yellow police cordon tape strung between pillars, pixel art police officers in dark uniforms standing nearby, harsh fluorescent void deck lighting casting long shadows, sombre and still atmosphere, muted colour palette"
e7dd911d-806c-4ff0-aa97-b375c86b478b,2026-07-19T14:01:58.722755+00:00,Yishun man blasts TV in retaliation against neighbour's laundry smell,clown,"16-bit JRPG pixel art style, Yishun HDB common corridor outside lift lobby, pixel art laundry rack with clothes hanging, glowing television visible through open doorway emitting loud sound waves rendered as pixel zigzag lines, fluorescent corridor lighting, two unit doors facing each other, slightly comedic atmosphere, no human figures, pastel HDB wall tiles","16-bit JRPG pixel art style, Yishun HDB common corridor outside lift lobby, pixel art laundry rack with clothes hanging, glowing television visible through open doorway emitting loud sound waves rendered as pixel zigzag lines, fluorescent corridor lighting, two unit doors facing each other, slightly comedic atmosphere, no human figures, pastel HDB wall tiles"
afa7ac8e-0ea8-43eb-bba0-c7004e23d54b,2026-07-19T14:04:20.502642+00:00,"Wild chickens of Yishun Boardwalk evade four-man net squad, spark national debate",clown,"16-bit JRPG pixel art style, Yishun HDB estate grassy patch daytime, four pixel art figures in orange and white shirts wielding oversized nets, chasing a plump pixel art chicken across a green lawn, HDB blocks visible in background, comedic action lines, bright cheerful lighting, top-down isometric perspective","16-bit JRPG pixel art style, Yishun HDB estate grassy patch daytime, four pixel art figures in orange and white shirts wielding oversized nets, chasing a plump pixel art chicken across a green lawn, HDB blocks visible in background, comedic action lines, bright cheerful lighting, top-down isometric perspective"
2f20cf15-8907-44b2-8b95-6a0a596dca56,2026-07-19T14:06:32.13062+00:00,Woman jokes she's 'moving out of Yishun' after moth eggs appear on her window,clown,"16-bit JRPG pixel art style, Yishun HDB flat window exterior at daytime, close-up of a pixel art window pane covered in a glowing green cluster of tiny round insect eggs, a small horrified pixel art character visible through the glass with wide eyes and raised hands, warm HDB corridor lighting, slightly eerie atmosphere, muted pastel HDB wall tiles in background","16-bit JRPG pixel art style, Yishun HDB flat window exterior at daytime, close-up of a pixel art window pane covered in a glowing green cluster of tiny round insect eggs, a small horrified pixel art character visible through the glass with wide eyes and raised hands, warm HDB corridor lighting, slightly eerie atmosphere, muted pastel HDB wall tiles in background"
7868eade-920a-4686-92df-44c488b9ffe3,2026-07-19T14:08:54.471811+00:00,"Man, 42, falls through covered walkway roof near Yishun Block 107 — dead on arrival",dagger,"16-bit JRPG pixel art style, Yishun HDB covered walkway at pre-dawn darkness, gaping jagged hole in corrugated roof with bent rafter, yellow police tape cordoning off ground floor lift lobby, pixel art police officers and SCDF paramedics in attendance, single flickering lamp post casting orange light on cracked pavement below, dark atmospheric shadows, somber palette of deep blues and muted amber","16-bit JRPG pixel art style, Yishun HDB covered walkway at pre-dawn darkness, gaping jagged hole in corrugated roof with bent rafter, yellow police tape cordoning off ground floor lift lobby, pixel art police officers and SCDF paramedics in attendance, single flickering lamp post casting orange light on cracked pavement below, dark atmospheric shadows, somber palette of deep blues and muted amber"
003b13c8-5f4e-4bab-a516-b63e7b5d05a3,2026-07-19T14:11:03.958761+00:00,Child found in smoke-filled bedroom as fire tears through Yishun HDB flat on 12th floor,dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at dusk, 12th floor window glowing orange with pixel art fire and smoke billowing upward, SCDF fire engine parked below in void deck area with flashing red pixel lights, small crowd of pixel art residents gathered at safe distance, dark blue evening sky, atmospheric haze effect","16-bit JRPG pixel art style, Yishun HDB block exterior at dusk, 12th floor window glowing orange with pixel art fire and smoke billowing upward, SCDF fire engine parked below in void deck area with flashing red pixel lights, small crowd of pixel art residents gathered at safe distance, dark blue evening sky, atmospheric haze effect"
06e909e8-234f-4bee-b14c-2fe65bec4e2f,2026-07-19T14:13:32.367171+00:00,Man dares Yishun cops to arrest him mid-firefighting op — they oblige,clown,"16-bit JRPG pixel art style, Yishun HDB ground floor void deck at dusk, pixel art fire engine and SCDF truck in background, smoke rising from upper floors of HDB block, two pixel art police officers in blue uniforms standing calmly, a pixel art figure in red sleeveless top with arms outstretched mockingly, pixel art handcuffs glinting, dramatic orange and grey smoky sky, crowd of pixel art evacuees watching from a distance, retro game UI aesthetic","16-bit JRPG pixel art style, Yishun HDB ground floor void deck at dusk, pixel art fire engine and SCDF truck in background, smoke rising from upper floors of HDB block, two pixel art police officers in blue uniforms standing calmly, a pixel art figure in red sleeveless top with arms outstretched mockingly, pixel art handcuffs glinting, dramatic orange and grey smoky sky, crowd of pixel art evacuees watching from a distance, retro game UI aesthetic"
d93305c2-1fc2-4145-99c2-4b35bf101bcd,2026-07-19T14:15:47.386857+00:00,78-year-old found dead at foot of Block 800 Yishun Ring Road after fall from height,dagger,"16-bit JRPG pixel art style, Yishun HDB block ground floor at midday, blue police forensic tent pitched beside a lift lobby, pixel art police cordon tape in yellow and black, two uniformed pixel art officers standing nearby, harsh overhead sunlight casting short shadows, somber muted colour palette, HDB void deck pillars visible in background","16-bit JRPG pixel art style, Yishun HDB block ground floor at midday, blue police forensic tent pitched beside a lift lobby, pixel art police cordon tape in yellow and black, two uniformed pixel art officers standing nearby, harsh overhead sunlight casting short shadows, somber muted colour palette, HDB void deck pillars visible in background"
93854220-355a-4408-85bc-6419f0411169,2026-07-19T14:18:23.924334+00:00,"Woman, 26, falls from Yishun HDB block and dies — blood found on pavement below",dagger,"16-bit JRPG pixel art style, Yishun HDB block exterior at night, concrete pavement below a tall residential block, yellow police tape cordoning off the area, a lone pixel art lamp post casting orange light, dark atmospheric shadows, town council workers with mops and buckets in the early morning, somber and still mood, no people depicted in distress","16-bit JRPG pixel art style, Yishun HDB block exterior at night, concrete pavement below a tall residential block, yellow police tape cordoning off the area, a lone pixel art lamp post casting orange light, dark atmospheric shadows, town council workers with mops and buckets in the early morning, somber and still mood, no people depicted in distress"
dffbfaa4-2215-4394-ae27-109f5567ad8c,2026-07-21T07:00:58.657516+00:00,"Tower Transit duo restrain fire-extinguisher-wielding man at Yishun bus interchange, call themselves 'not heroes'",heart,"16-bit JRPG pixel art style, Yishun HDB bus interchange interior, white fire extinguisher discharge cloud filling the scene, two uniformed bus staff in heroic restraint pose, frightened pixel commuters scattering, bright overhead fluorescent lighting, warm community undertone despite chaos, no real faces depicted","16-bit JRPG pixel art style, Yishun HDB bus interchange interior, white fire extinguisher discharge cloud filling the scene, two uniformed bus staff in heroic restraint pose, frightened pixel commuters scattering, bright overhead fluorescent lighting, warm community undertone despite chaos, no real faces depicted"
